region,year,stock,head,imm_head,investment,depreciation,writeoff,mig_in,mig_out,revaluation,charge_own,charge_imm,gdppc,net_own,net_total
india,2071,6670440591700.522,854165298.1950247,0.0,367585326158.7943,358488596950.98444,81197100343.64316,0.0,11395262591.17315,2225084245.3262525,439685697294.62756,0.0,30640.094021122608,-72100371135.83325,-83495633727.00641
latam,2071,7580128887907.683,235896926.81881556,0.0,319825404203.8657,396964379135.6588,55325392422.99095,0.0,7134990429.241116,2222310620.281383,452289771558.6498,0.0,60727.604453487,-132464367354.78406,-139599357784.02518
seasia,2071,5442391005768.515,296732559.52284044,0.0,233635744864.55557,284780887202.5415,38783053984.32794,0.0,1437610090.1496167,2174521207.4863,323563941186.86945,0.0,45456.17774519401,-89928196322.31387,-91365806412.46349
russia,2071,3490914468068.0693,126664391.73121037,6683953.721579426,144745471592.52338,170604106319.5373,20608502033.001347,8682091866.545126,0.0,50609490560.56605,180951660380.00363,10260947972.535067,51519.18600163276,-36206188787.480255,-37785044893.47019
mena,2071,6723417921004.623,283486292.1211383,0.0,403557907340.5639,369591708215.9772,95729798078.43338,0.0,5886756666.310604,1606217165.8538249,465321506294.4105,0.0,51793.38445254291,-61763598953.84662,-67650355620.15723
ssa,2071,8151944534214.751,1429010273.7612827,0.0,419049212853.99854,362723906973.46765,49953927327.501656,0.0,5224097837.369544,4709017418.802367,412677834300.9693,0.0,24014.082454367453,6371378553.029236,1147280715.6596918
us,2072,51368255145483.78,158283498.95427334,34134820.14676182,1936507531231.0552,2585184499174.644,288698064558.7715,639598027091.6417,0.0,9465997797.338568,2249274389785.8823,624608173947.5326,179326.46381495113,-312766858554.82715,-297777005410.718
oecd-ex-us,2072,32513655564198.8,242136123.40995154,35986384.33730156,1213436959261.126,1654476223149.2227,176943135559.6174,269680987672.55115,0.0,5223878493.7134695,1543696399921.9102,287722958786.9304,120847.71574184383,-330259440660.7842,-348301411775.16345
china,2072,8683371171246.011,255267737.72581467,0.0,247641996218.63947,508586690424.238,50987081324.71819,0.0,4345033203.928771,2638381159.858674,559573771748.9562,0.0,70950.30854301885,-311931775530.3167,-316276808734.2455
india,2072,6589282513630.472,848988320.9344156,0.0,361673393393.41486,354268351718.27826,79978471839.49043,0.0,10657092891.008171,2072444985.31298,434246823557.7687,0.0,31931.33883254415,-72573430164.35382,-83230523055.362
latam,2072,7444481349805.729,233302027.51125863,0.0,313042404528.8865,389677963459.23267,54223465510.5793,0.0,6994585898.6929865,2206072237.6613746,443901428969.81195,0.0,62640.720363861175,-130859024440.92548,-137853610339.61847
seasia,2072,5353719699804.153,294417390.79513943,0.0,229185276394.50583,280074804764.0346,38070043631.96614,0.0,1743613071.667694,2031879108.7994468,318144848396.00073,0.0,47092.354744113596,-88959572001.4949,-90703185073.1626
russia,2072,3455642046101.8003,125447033.2138961,6688096.492302601,142616667955.5892,168700800831.71945,20345857247.823742,9946043495.62143,0.0,1211524662.0639796,178840532055.75848,10206126023.784725,53273.45257791885,-36223864100.16928,-36483946628.33258
mena,2072,6656912923975.318,283514557.8563649,0.0,398176140882.21234,366272727886.71136,94571921778.0891,0.0,5399471954.431511,1562983707.7159524,460844649664.8005,0.0,53552.72353514161,-62668508782.588135,-68067980737.019646
ssa,2072,8154472646627.752,1444135348.01835,0.0,416681499082.05005,363666229459.9669,49909023456.26176,0.0,5193716248.156725,4615582495.3399105,413575252916.2287,0.0,25117.730335627708,3106246165.82135,-2087470082.3353748
us,2073,51097408961410.66,157183029.44743338,34214946.589874,1921797433339.0652,2569808763038.6724,286552909571.5546,653703373560.4978,0.0,10014681637.579454,2230740694638.2705,625620977971.9552,182036.34017855526,-308943261299.2053,-280860865710.6627
oecd-ex-us,2073,32168345527124.36,237694375.7075507,35837278.616790585,1196187480857.066,1634779935694.6675,174662396917.80713,262752090261.56375,0.0,5192724419.380824,1522668992843.0396,286773339769.4358,123402.29758804318,-326481511985.97363,-350502761493.8457
china,2073,8382063438140.364,243670931.46350184,0.0,237163757106.80414,487528777630.20935,48944234476.2596,0.0,4301449954.894781,2302971848.918985,536473012106.46893,0.0,73031.18553864161,-299309254999.6648,-303610704954.5596
india,2073,6508789400620.392,846616215.7734028,0.0,355937356046.00464,350082547235.27277,78763455055.34576,0.0,9783268185.343592,2198801419.873698,428846002290.6185,0.0,33263.82965429428,-72908646244.61389,-82691914429.95749
latam,2073,7310415704235.191,230576296.7398117,0.0,306473699316.8621,382493521537.8127,53138835945.211586,0.0,7047823459.402672,2140836055.0256307,435632357483.0243,0.0,64598.47549986505,-129158658166.16217,-136206481625.56485
seasia,2073,5341643146997.209,291869267.27835596,0.0,224918830186.3939,275784305939.1858,38243315997.30814,0.0,1953083232.5898948,78985322175.7451,314027621936.49396,0.0,48772.444973482736,-89108791750.10007,-91061874982.68996
russia,2073,3420007818014.938,124247140.01363224,6683883.443427823,140659425046.80334,166865933459.10242,20095435636.865665,9491165186.271011,0.0,1176550776.033781,176764189999.9826,10197179095.985497,55072.08991393358,-36104764953.17926,-36810778862.893745
mena,2073,6670454662286.402,283277008.68933094,0.0,392974062265.0342,362600679313.88654,94299296149.81966,0.0,5673543850.749106,83141195360.50821,456899975463.7062,0.0,55356.44805926547,-63925913198.672,-69599457049.4211
ssa,2073,8153552434227.055,1460726950.441555,0.0,414239889297.9853,364455950518.1451,49847314630.809685,0.0,5408328171.861029,4551491622.131981,414303265148.9548,0.0,26260.262575750465,-63375850.96948242,-5471704022.830511
us,2074,50820863083487.77,156989528.47389048,34275889.956469715,1908284148243.872,2554856283502.706,284553355993.867,644306200820.3956,0.0,10273412509.407894,2212638498792.2114,626771140704.3627,184786.8623683893,-304354350548.33936,-286819290432.3064
oecd-ex-us,2074,31829638766642.094,236938590.66186345,35704879.09614112,1180168674948.903,1615313024758.34,172452003151.6925,263887425286.12338,0.0,5002167192.729236,1502265036291.2834,285499991618.75006,125999.48335580046,-322096361342.3804,-343708927675.0071
china,2074,8252151427170.345,232121997.10387745,0.0,227935568197.73303,473073689993.1573,48953028539.50557,0.0,3662699693.290018,167841839058.1949,522026718532.66284,0.0,75157.28666204686,-294091150334.9298,-297753850028.21985
india,2074,6504632570084.739,843708158.2807319,0.0,350370162174.93463,345782994339.7433,78383881755.98846,0.0,10398064306.29243,80037947691.44011,424166876095.73175,0.0,34638.41662292826,-73796713920.79712,-84194778227.08955
