region,year,agegrp,pop_thousands,series
latam,2069,75-79,36803.178,medium
latam,2069,80-84,28829.732,medium
latam,2069,85-89,18860.1,medium
latam,2069,90-94,9240.051,medium
latam,2069,95-99,3060.698,medium
latam,2070,0-4,32976.656,medium
latam,2070,10-14,35334.98,medium
latam,2070,100+,677.942,medium
latam,2070,15-19,36775.868,medium
latam,2070,20-24,38162.49,medium
latam,2070,25-29,39535.802,medium
latam,2070,30-34,40800.618,medium
latam,2070,35-39,41700.212,medium
latam,2070,40-44,42413.145,medium
latam,2070,45-49,43409.552,medium
latam,2070,5-9,34063.946,medium
latam,2070,50-54,46052.052,medium
latam,2070,55-59,47298.31,medium
latam,2070,60-64,46240.962,medium
latam,2070,65-69,44878.932,medium
latam,2070,70-74,42323.309,medium
latam,2070,75-79,37102.826,medium
latam,2070,80-84,29246.27,medium
latam,2070,85-89,19287.246,medium
latam,2070,90-94,9534.801,medium
latam,2070,95-99,3172.488,medium
latam,2071,0-4,32735.764,medium
latam,2071,10-14,35043.404,medium
latam,2071,100+,707.845,medium
latam,2071,15-19,36456.856,medium
latam,2071,20-24,37829.32,medium
latam,2071,25-29,39197.688,medium
latam,2071,30-34,40520.556,medium
latam,2071,35-39,41487.961,medium
latam,2071,40-44,42201.449,medium
latam,2071,45-49,43073.65,medium
latam,2071,5-9,33817.711,medium
latam,2071,50-54,45347.343,medium
latam,2071,55-59,47077.617,medium
latam,2071,60-64,46233.21,medium
latam,2071,65-69,44740.8,medium
latam,2071,70-74,42435.068,medium
latam,2071,75-79,37369.963,medium
latam,2071,80-84,29645.794,medium
latam,2071,85-89,19694.781,medium
latam,2071,90-94,9835.931,medium
latam,2071,95-99,3288.779,medium
latam,2072,0-4,32496.242,medium
latam,2072,10-14,34761.957,medium
latam,2072,100+,739.771,medium
latam,2072,15-19,36140.89,medium
latam,2072,20-24,37501.433,medium
latam,2072,25-29,38861.492,medium
latam,2072,30-34,40222.682,medium
latam,2072,35-39,41267.631,medium
latam,2072,40-44,42001.779,medium
latam,2072,45-49,42784.249,medium
latam,2072,5-9,33576.325,medium
latam,2072,50-54,44677.562,medium
latam,2072,55-59,46744.213,medium
latam,2072,60-64,46246.167,medium
latam,2072,65-69,44624.281,medium
latam,2072,70-74,42487.058,medium
latam,2072,75-79,37618.631,medium
latam,2072,80-84,30013.008,medium
latam,2072,85-89,20073.971,medium
latam,2072,90-94,10145.231,medium
latam,2072,95-99,3410.9,medium
latam,2073,0-4,32256.753,medium
latam,2073,10-14,34492.898,medium
latam,2073,100+,772.978,medium
latam,2073,15-19,35829.344,medium
latam,2073,20-24,37176.065,medium
latam,2073,25-29,38526.413,medium
latam,2073,30-34,39906.718,medium
latam,2073,35-39,41039.065,medium
latam,2073,40-44,41808.38,medium
latam,2073,45-49,42528.241,medium
latam,2073,5-9,33335.59,medium
latam,2073,50-54,43988.086,medium
latam,2073,55-59,46387.165,medium
latam,2073,60-64,46236.516,medium
latam,2073,65-69,44561.532,medium
latam,2073,70-74,42451.103,medium
latam,2073,75-79,37865.688,medium
latam,2073,80-84,30358.411,medium
latam,2073,85-89,20433.691,medium
latam,2073,90-94,10454.794,medium
latam,2073,95-99,3537.968,medium
latam,2074,0-4,32016.596,medium
latam,2074,10-14,34235.453,medium
latam,2074,100+,806.748,medium
latam,2074,15-19,35524.348,medium
latam,2074,20-24,36853.319,medium
latam,2074,25-29,38192.928,medium
latam,2074,30-34,39582.096,medium
latam,2074,35-39,40796.627,medium
latam,2074,40-44,41615.362,medium
latam,2074,45-49,42286.176,medium
latam,2074,5-9,33093.985,medium
latam,2074,50-54,43364.044,medium
latam,2074,55-59,45929.72,medium
latam,2074,60-64,46208.765,medium
latam,2074,65-69,44542.237,medium
latam,2074,70-74,42361.632,medium
latam,2074,75-79,38085.796,medium
latam,2074,80-84,30687.128,medium
latam,2074,85-89,20795.74,medium
latam,2074,90-94,10754.944,medium
latam,2074,95-99,3670.327,medium
latam,2075,0-4,31775.823,medium
latam,2075,10-14,33985.37,medium
latam,2075,100+,841.436,medium
latam,2075,15-19,35226.931,medium
latam,2075,20-24,36535.972,medium
latam,2075,25-29,37862.09,medium
latam,2075,30-34,39253.247,medium
latam,2075,35-39,40538.124,medium
latam,2075,40-44,41417.284,medium
latam,2075,45-49,42059.821,medium
latam,2075,5-9,32854.022,medium
latam,2075,50-54,42914.645,medium
latam,2075,55-59,45293.769,medium
latam,2075,60-64,46142.849,medium
latam,2075,65-69,44529.478,medium
latam,2075,70-74,42263.618,medium
latam,2075,75-79,38267.123,medium
latam,2075,80-84,30994.838,medium
latam,2075,85-89,21160.78,medium
latam,2075,90-94,11046.261,medium
latam,2075,95-99,3807.574,medium
latam,2076,0-4,31534.983,medium
latam,2076,10-14,33740.651,medium
latam,2076,100+,878.129,medium
latam,2076,15-19,34937.537,medium
latam,2076,20-24,36221.728,medium
latam,2076,25-29,37535.368,medium
latam,2076,30-34,38921.631,medium
latam,2076,35-39,40264.068,medium
latam,2076,40-44,41211.156,medium
latam,2076,45-49,41855.556,medium
latam,2076,5-9,32615.521,medium
latam,2076,50-54,42590.097,medium
latam,2076,55-59,44611.12,medium
latam,2076,60-64,45944.014,medium
latam,2076,65-69,44545.678,medium
latam,2076,70-74,42163.829,medium
latam,2076,75-79,38409.763,medium
latam,2076,80-84,31275.138,medium
latam,2076,85-89,21514.758,medium
latam,2076,90-94,11329.264,medium
latam,2076,95-99,3949.114,medium
latam,2077,0-4,31291.687,medium
latam,2077,10-14,33500.451,medium
latam,2077,100+,916.98,medium
latam,2077,15-19,34657.926,medium
latam,2077,20-24,35909.877,medium
latam,2077,25-29,37212.928,medium
latam,2077,30-34,38590.944,medium
latam,2077,35-39,39971.583,medium
latam,2077,40-44,40996.52,medium
latam,2077,45-49,41662.864,medium
latam,2077,5-9,32377.879,medium
latam,2077,50-54,42311.179,medium
latam,2077,55-59,43962.44,medium
latam,2077,60-64,45634.53,medium
latam,2077,65-69,44581.377,medium
latam,2077,70-74,42083.772,medium
latam,2077,75-79,38496.539,medium
latam,2077,80-84,31538.585,medium
latam,2077,85-89,21844.746,medium
latam,2077,90-94,11598.655,medium
latam,2077,95-99,4096.29,medium
latam,2078,0-4,31043.774,medium
latam,2078,10-14,33260.92,medium
latam,2078,100+,957.555,medium
latam,2078,15-19,34390.55,medium
latam,2078,20-24,35602.087,medium
latam,2078,25-29,36892.659,medium
latam,2078,30-34,38261.346,medium
latam,2078,35-39,39661.082,medium
latam,2078,40-44,40773.654,medium
latam,2078,45-49,41476.283,medium
latam,2078,5-9,32140.335,medium
latam,2078,50-54,42065.103,medium
latam,2078,55-59,43294.148,medium
latam,2078,60-64,45301.888,medium
latam,2078,65-69,44594.692,medium
latam,2078,70-74,42054.237,medium
latam,2078,75-79,38502.636,medium
latam,2078,80-84,31800.52,medium
latam,2078,85-89,22158.551,medium
latam,2078,90-94,11859.046,medium
latam,2078,95-99,4245.038,medium
latam,2079,0-4,30793.806,medium
latam,2079,10-14,33020.246,medium
latam,2079,100+,999.922,medium
latam,2079,15-19,34134.479,medium
latam,2079,20-24,35300.262,medium
latam,2079,25-29,36574.084,medium
latam,2079,30-34,37932.505,medium
latam,2079,35-39,39341.378,medium
latam,2079,40-44,40536.608,medium
latam,2079,45-49,41289.778,medium
latam,2079,5-9,31901.721,medium
latam,2079,50-54,41832.539,medium
latam,2079,55-59,42689.936,medium
latam,2079,60-64,44870.713,medium
latam,2079,65-69,44590.252,medium
latam,2079,70-74,42065.726,medium
latam,2079,75-79,38460.472,medium
latam,2079,80-84,32039.958,medium
latam,2079,85-89,22461.963,medium
latam,2079,90-94,12123.442,medium
latam,2079,95-99,4391.142,medium
latam,2080,0-4,30540.285,medium
latam,2080,10-14,32780.96,medium
latam,2080,100+,1044.181,medium
latam,2080,15-19,33885.629,medium
latam,2080,20-24,35005.726,medium
latam,2080,25-29,36260.251,medium
latam,2080,30-34,37605.503,medium
latam,2080,35-39,39016.893,medium
latam,2080,40-44,40283.155,medium
latam,2080,45-49,41097.933,medium
latam,2080,5-9,31662.052,medium
latam,2080,50-54,41615.25,medium
latam,2080,55-59,42257.243,medium
latam,2080,60-64,44263.978,medium
latam,2080,65-69,44548.557,medium
latam,2080,70-74,42083.18,medium
latam,2080,75-79,38411.504,medium
latam,2080,80-84,32246.23,medium
latam,2080,85-89,22751.705,medium
latam,2080,90-94,12391.981,medium
latam,2080,95-99,4535.547,medium
latam,2081,0-4,30283.683,medium
latam,2081,10-14,32543.201,medium
latam,2081,100+,1090.448,medium
latam,2081,15-19,33642.279,medium
latam,2081,20-24,34719.502,medium
latam,2081,25-29,35949.896,medium
latam,2081,30-34,37282.734,medium
latam,2081,35-39,38689.646,medium
latam,2081,40-44,40014.192,medium
latam,2081,45-49,40898.028,medium
latam,2081,5-9,31422.398,medium
latam,2081,50-54,41419.709,medium
latam,2081,55-59,41947.173,medium
latam,2081,60-64,43610.713,medium
latam,2081,65-69,44377.467,medium
latam,2081,70-74,42127.714,medium
latam,2081,75-79,38360.54,medium
latam,2081,80-84,32417.861,medium
latam,2081,85-89,23020.552,medium
latam,2081,90-94,12654.842,medium
latam,2081,95-99,4678.372,medium
latam,2082,0-4,30029.836,medium
latam,2082,10-14,32306.538,medium
latam,2082,100+,1139.209,medium
latam,2082,15-19,33403.812,medium
latam,2082,20-24,34443.854,medium
latam,2082,25-29,35642.922,medium
latam,2082,30-34,36964.898,medium
latam,2082,35-39,38363.682,medium
latam,2082,40-44,39727.062,medium
latam,2082,45-49,40689.765,medium
latam,2082,5-9,31180.674,medium
latam,2082,50-54,41235.619,medium
latam,2082,55-59,41681.847,medium
latam,2082,60-64,42990.318,medium
latam,2082,65-69,44098.739,medium
latam,2082,70-74,42190.096,medium
latam,2082,75-79,38326.505,medium
latam,2082,80-84,32539.607,medium
latam,2082,85-89,23275.154,medium
latam,2082,90-94,12902.756,medium
latam,2082,95-99,4817.382,medium
latam,2083,0-4,29780.054,medium
latam,2083,10-14,32070.486,medium
latam,2083,100+,1189.328,medium
latam,2083,15-19,33166.56,medium
latam,2083,20-24,34181.446,medium
latam,2083,25-29,35341.584,medium
latam,2083,30-34,36650.598,medium
latam,2083,35-39,38039.663,medium
latam,2083,40-44,39422.514,medium
latam,2083,45-49,40473.634,medium
latam,2083,5-9,30935.087,medium
latam,2083,50-54,41057.716,medium
latam,2083,55-59,41448.813,medium
latam,2083,60-64,42350.612,medium
latam,2083,65-69,43797.782,medium
latam,2083,70-74,42230.696,medium
latam,2083,75-79,38338.314,medium
latam,2083,80-84,32592.192,medium
latam,2083,85-89,23529.158,medium
latam,2083,90-94,13141.217,medium
latam,2083,95-99,4954.581,medium
latam,2084,0-4,29532.411,medium
latam,2084,10-14,31833.532,medium
latam,2084,100+,1239.793,medium
latam,2084,15-19,32928.085,medium
latam,2084,20-24,33930.236,medium
latam,2084,25-29,35046.419,medium
latam,2084,30-34,36338.408,medium
latam,2084,35-39,37716.673,medium
latam,2084,40-44,39108.935,medium
latam,2084,45-49,40243.448,medium
latam,2084,5-9,30687.705,medium
latam,2084,50-54,40879.855,medium
latam,2084,55-59,41229.024,medium
latam,2084,60-64,41773.341,medium
latam,2084,65-69,43401.294,medium
latam,2084,70-74,42254.415,medium
latam,2084,75-79,38387.91,medium
latam,2084,80-84,32605.057,medium
latam,2084,85-89,23767.447,medium
latam,2084,90-94,13375.893,medium
latam,2084,95-99,5095.704,medium
latam,2085,0-4,29287.8,medium
latam,2085,10-14,31595.312,medium
latam,2085,100+,1290.834,medium
latam,2085,15-19,32690.51,medium
latam,2085,20-24,33685.27,medium
latam,2085,25-29,34757.425,medium
latam,2085,30-34,36030.31,medium
latam,2085,35-39,37395.096,medium
latam,2085,40-44,38790.259,medium
latam,2085,45-49,39996.685,medium
latam,2085,5-9,30436.469,medium
latam,2085,50-54,40696.47,medium
latam,2085,55-59,41024.049,medium
latam,2085,60-64,41363.355,medium
latam,2085,65-69,42833.685,medium
latam,2085,70-74,42242.414,medium
latam,2085,75-79,38443.137,medium
latam,2085,80-84,32614.055,medium
latam,2085,85-89,23980.811,medium
latam,2085,90-94,13604.357,medium
latam,2085,95-99,5240.089,medium
latam,2086,0-4,29045.468,medium
latam,2086,10-14,31356.827,medium
latam,2086,100+,1342.442,medium
latam,2086,15-19,32454.113,medium
latam,2086,20-24,33444.957,medium
latam,2086,25-29,34475.545,medium
latam,2086,30-34,35724.756,medium
latam,2086,35-39,37077.121,medium
latam,2086,40-44,38468.398,medium
latam,2086,45-49,39734.148,medium
latam,2086,5-9,30181.732,medium
latam,2086,50-54,40504.769,medium
latam,2086,55-59,40840.19,medium
latam,2086,60-64,41072.773,medium
latam,2086,65-69,42219.844,medium
latam,2086,70-74,42106.268,medium
latam,2086,75-79,38522.923,medium
latam,2086,80-84,32621.451,medium
latam,2086,85-89,24166.152,medium
latam,2086,90-94,13819.966,medium
latam,2086,95-99,5382.364,medium
latam,2087,0-4,28802.892,medium
latam,2087,10-14,31116.01,medium
latam,2087,100+,1394.366,medium
latam,2087,15-19,32218.818,medium
latam,2087,20-24,33209.342,medium
latam,2087,25-29,34203.616,medium
latam,2087,30-34,35421.831,medium
latam,2087,35-39,36763.506,medium
latam,2087,40-44,38147.422,medium
latam,2087,45-49,39453.241,medium
latam,2087,5-9,29929.355,medium
latam,2087,50-54,40304.53,medium
latam,2087,55-59,40667.355,medium
latam,2087,60-64,40825.543,medium
latam,2087,65-69,41637.39,medium
latam,2087,70-74,41867.022,medium
latam,2087,75-79,38618.126,medium
latam,2087,80-84,32642.588,medium
latam,2087,85-89,24311.539,medium
latam,2087,90-94,14026.239,medium
latam,2087,95-99,5517.941,medium
latam,2088,0-4,28563.564,medium
latam,2088,10-14,30871.095,medium
latam,2088,100+,1446.978,medium
latam,2088,15-19,31984.175,medium
latam,2088,20-24,32974.981,medium
latam,2088,25-29,33944.605,medium
latam,2088,30-34,35123.83,medium
latam,2088,35-39,36452.872,medium
latam,2088,40-44,37827.99,medium
latam,2088,45-49,39154.722,medium
latam,2088,5-9,29680.623,medium
latam,2088,50-54,40096.262,medium
latam,2088,55-59,40500.381,medium
latam,2088,60-64,40609.572,medium
latam,2088,65-69,41036.006,medium
latam,2088,70-74,41606.965,medium
latam,2088,75-79,38692.372,medium
latam,2088,80-84,32703.094,medium
latam,2088,85-89,24404.772,medium
latam,2088,90-94,14233.324,medium
latam,2088,95-99,5649.727,medium
latam,2089,0-4,28329.302,medium
latam,2089,10-14,30624.232,medium
latam,2089,100+,1501.431,medium
latam,2089,15-19,31748.308,medium
latam,2089,20-24,32738.991,medium
latam,2089,25-29,33696.262,medium
latam,2089,30-34,34831.546,medium
latam,2089,35-39,36143.986,medium
latam,2089,40-44,37509.29,medium
latam,2089,45-49,38846.974,medium
latam,2089,5-9,29433.8,medium
latam,2089,50-54,39873.812,medium
latam,2089,55-59,40333.201,medium
latam,2089,60-64,40406.346,medium
latam,2089,65-69,40494.757,medium
latam,2089,70-74,41255.937,medium
latam,2089,75-79,38751.082,medium
latam,2089,80-84,32796.709,medium
latam,2089,85-89,24469.915,medium
latam,2089,90-94,14431.826,medium
latam,2089,95-99,5781.43,medium
latam,2090,0-4,28099.214,medium
latam,2090,10-14,30373.577,medium
latam,2090,100+,1557.524,medium
latam,2090,15-19,31510.982,medium
latam,2090,20-24,32503.623,medium
latam,2090,25-29,33454.038,medium
latam,2090,30-34,34545.582,medium
latam,2090,35-39,35839.278,medium
latam,2090,40-44,37192.003,medium
latam,2090,45-49,38534.096,medium
latam,2090,5-9,29190.125,medium
latam,2090,50-54,39634.818,medium
latam,2090,55-59,40160.406,medium
latam,2090,60-64,40217.466,medium
latam,2090,65-69,40114.907,medium
latam,2090,70-74,40740.634,medium
latam,2090,75-79,38776.578,medium
latam,2090,80-84,32895.787,medium
latam,2090,85-89,24534.961,medium
latam,2090,90-94,14615.475,medium
latam,2090,95-99,5912.31,medium
latam,2091,0-4,27874.255,medium
latam,2091,10-14,30119.618,medium
latam,2091,100+,1613.724,medium
latam,2091,15-19,31273.518,medium
latam,2091,20-24,32269.711,medium
latam,2091,25-29,33216.957,medium
latam,2091,30-34,34267.248,medium
latam,2091,35-39,35537.456,medium
latam,2091,40-44,36878.466,medium
latam,2091,45-49,38218.122,medium
latam,2091,5-9,28949.057,medium
latam,2091,50-54,39380.163,medium
latam,2091,55-59,39979.334,medium
latam,2091,60-64,40049.135,medium
latam,2091,65-69,39850.178,medium
latam,2091,70-74,40179.954,medium
latam,2091,75-79,38686.2,medium
latam,2091,80-84,33016.194,medium
latam,2091,85-89,24599.974,medium
latam,2091,90-94,14780.993,medium
latam,2091,95-99,6038.452,medium
latam,2092,0-4,27655.366,medium
latam,2092,10-14,29868.03,medium
latam,2092,100+,1668.2,medium
latam,2092,15-19,31033.931,medium
latam,2092,20-24,32037.196,medium
latam,2092,25-29,32984.827,medium
latam,2092,30-34,33998.843,medium
latam,2092,35-39,35238.217,medium
latam,2092,40-44,36569.224,medium
latam,2092,45-49,37902.944,medium
latam,2092,5-9,28707.729,medium
latam,2092,50-54,39107.153,medium
latam,2092,55-59,39789.715,medium
latam,2092,60-64,39891.418,medium
latam,2092,65-69,39627.008,medium
latam,2092,70-74,39648.754,medium
latam,2092,75-79,38499.772,medium
latam,2092,80-84,33148.649,medium
latam,2092,85-89,24675.421,medium
latam,2092,90-94,14919.889,medium
latam,2092,95-99,6160.262,medium
latam,2093,0-4,27439.769,medium
latam,2093,10-14,29619.65,medium
latam,2093,100+,1721.984,medium
latam,2093,15-19,30789.771,medium
latam,2093,20-24,31804.376,medium
latam,2093,25-29,32752.631,medium
latam,2093,30-34,33742.073,medium
latam,2093,35-39,34942.992,medium
latam,2093,40-44,36262.335,medium
latam,2093,45-49,37588.812,medium
latam,2093,5-9,28468.944,medium
latam,2093,50-54,38816.271,medium
latam,2093,55-59,39591.787,medium
latam,2093,60-64,39739.026,medium
latam,2093,65-69,39433.549,medium
latam,2093,70-74,39099.413,medium
latam,2093,75-79,38294.625,medium
latam,2093,80-84,33261.512,medium
latam,2093,85-89,24781.534,medium
latam,2093,90-94,15026.517,medium
latam,2093,95-99,6283.205,medium
latam,2094,0-4,27224.615,medium
latam,2094,10-14,29373.177,medium
latam,2094,100+,1776.78,medium
latam,2094,15-19,30543.581,medium
latam,2094,20-24,31570.135,medium
latam,2094,25-29,32518.706,medium
latam,2094,30-34,33495.979,medium
latam,2094,35-39,34653.457,medium
latam,2094,40-44,35957.114,medium
latam,2094,45-49,37275.29,medium
latam,2094,5-9,28235.262,medium
latam,2094,50-54,38516.081,medium
latam,2094,55-59,39379.643,medium
latam,2094,60-64,39586.152,medium
latam,2094,65-69,39252.164,medium
latam,2094,70-74,38607.055,medium
