region,year,stock,head,imm_head,investment,depreciation,writeoff,mig_in,mig_out,revaluation,charge_own,charge_imm,gdppc,net_own,net_total
latam,2028,13395873502431.877,312771431.2355684,0.0,1010270496221.1586,691756836014.27,102580810114.91351,0.0,18026207307.43867,5137339975.038712,794337646129.1836,0.0,15852.009111984375,215932850091.97498,197906642784.53632
seasia,2028,13519273176020.936,350379916.56564975,0.0,1096091700907.4828,688773139508.4836,100268846588.57626,0.0,4200553582.1385207,6110856152.254605,789041986097.0599,0.0,14316.766516730313,307049714810.42285,302849161228.2843
russia,2028,11736959313868.059,145017076.12582844,594167.5790272326,674442185218.8136,585509973621.2711,68893478494.58038,26553035973.69244,0.0,5019901757.378523,652225950898.1941,2177501217.657571,22301.31967664412,22216234320.619507,46591769076.65438
mena,2028,14046643516387.252,238199868.09481886,419827.57741827215,1683493146413.5876,767782864912.3889,212981989846.76733,1050869469.1879368,0.0,4548727591.451941,977775934337.7068,2988920421.449406,22510.072830855686,705717212075.8809,703779161123.6194
ssa,2028,5271550760942.723,515289334.9840231,0.0,786921561773.7002,231502569327.7,33048469475.484104,0.0,8084789283.961275,4542210808.68914,264551038803.1841,0.0,4153.888135378867,522370522970.5161,514285733686.5548
us,2029,42820741673416.45,171855607.27071366,3774077.240665612,2021819382487.0193,2147745420135.4224,241507340709.51694,391377397488.7582,0.0,11918610375.363768,2340942092592.9443,48310668251.995346,64853.46001565609,-319122710105.92505,23944019130.837784
oecd-ex-us,2029,55912720668552.17,388374615.0972008,5087325.641677298,2380737630198.198,2859247823427.6875,305452618609.24554,335180360016.2679,0.0,11961383491.252384,3122254540110.3506,42445901926.58175,44323.34507815357,-741516909912.1523,-448782451822.4662
china,2029,56523142241339.59,746726292.9752961,0.0,2517243093827.146,2857702899115.247,308978981843.5776,0.0,17582663378.237156,22264732508.60439,3166681880958.8247,0.0,26429.915961202536,-649438787131.6787,-667021450509.9159
india,2029,17676537972802.65,808092860.6752592,0.0,1934230972635.55,933217878832.8564,245574968080.1139,0.0,43688951645.418144,205867714438.37048,1178792846912.9702,0.0,9532.379329332112,755438125722.5798,711749174077.1617
latam,2029,13589249867667.594,313613817.737952,0.0,1005406113456.942,695734641013.3641,103884803863.55336,0.0,17474324898.91952,5064021554.6178055,799619444876.9175,0.0,16433.209741931896,205786668580.02454,188312343681.105
seasia,2029,13812793405235.578,352165110.4828455,0.0,1090701812505.6807,695981655267.3918,101933575020.72408,0.0,4871495111.826339,5605142108.894145,797915230288.116,0.0,14864.373793171797,292786582217.5647,287915087105.73834
russia,2029,11784249018136.62,145740272.28710005,788946.8666464718,671787687528.3391,586728832431.6184,69167878780.63512,26257940314.536964,0.0,5140787637.936132,652634041170.3468,3262670041.90668,23000.90659669084,19153646357.99231,42148916630.6226
mena,2029,14885420482173.21,241779566.77893105,412197.31352389156,1689089420504.218,786572258188.0902,227167025870.16257,0.0,6122364900.313222,169549194240.3156,1010797406632.5502,2941877425.7026386,23212.963919281494,678292013871.6678,669227771545.652
ssa,2029,5834948311731.502,537828634.3248863,0.0,803866953981.3651,244566624360.66962,36379022772.32038,0.0,8272157580.49923,48748401520.90657,280945647132.99,0.0,4393.567717593679,522921306848.3751,514649149267.8759
us,2030,42851336564981.25,172334809.2538988,4706906.7818313325,2018285844641.8103,2151216325527.784,242580667778.51608,394361701265.26013,0.0,11744338964.041487,2329650851893.3013,64146141412.998695,65840.10188919432,-311365007251.49097,18850552600.77047
oecd-ex-us,2030,55468463374205.484,386795935.58932114,6272177.249367693,2363387328221.534,2847328258009.2866,302975390514.2672,330950887233.7355,0.0,11708138721.549404,3094634863826.836,55668784696.71798,45255.29305182552,-731247535605.3018,-455965433068.28424
china,2030,55826119099640.56,739835486.6075406,0.0,2436839276006.4224,2835600001167.6284,303805779345.8691,0.0,16553135670.79186,22096498478.80371,3139405780513.4976,0.0,27195.727807779884,-702566504507.0752,-719119640177.8671
india,2030,18369427085204.277,817160558.5680615,0.0,1935825487905.1963,952987634616.3705,257638352975.86438,0.0,41787629099.35683,9477241188.01748,1210625987592.2349,0.0,9959.777508732528,725199500312.9614,683411871213.6046
latam,2030,13960556928737.766,314296098.76360184,0.0,1000253505944.2211,697903229830.986,107035323387.42497,0.0,17436572928.095783,193428681272.45813,804938553218.4109,0.0,17030.323695723804,195314952725.81018,177878379797.7144
seasia,2030,14272867855218.076,353801664.25894827,0.0,1085018850402.0336,701060868708.5667,105484460828.99849,0.0,3433493762.0837603,185034422880.11923,806545329537.5652,0.0,15427.68486150673,278473520864.4684,275040027102.38464
russia,2030,11993245702713.936,146114011.36647695,972241.6743920874,668609414654.3315,586127485706.4154,71218824455.6361,25044421339.682476,0.0,172689158745.34476,653068843682.7778,4277466479.273824,23716.746981368073,15540570971.55371,36307525831.962364
mena,2030,15521248356555.213,245097126.30296075,404201.4172913483,1692912761257.471,806640025264.456,238791357800.78027,0.0,16209147542.623192,4555643732.3788,1042564112773.3821,2867270291.8539367,23932.10930710392,650348648484.0889,631272230649.6118
ssa,2030,6353310321412.9,560792161.0262144,0.0,820583689972.8055,258779329246.17236,39088811487.5232,0.0,8805239166.6057,4451699608.895647,297868140733.69556,0.0,4644.205249223411,522715549239.11,513910310072.5043
