region,year,mig_in_head,mig_out_head,mig_in_gross,mig_out_gross,mig_in_years,entrants,entrant_years,stock,head,imm_head,investment,depreciation,writeoff,mig_in,mig_out,revaluation,charge_own,charge_imm,gdppc,net_own,net_total
oecd-ex-us,2094,934960.7999999999,0.0,345311461525.0224,0.0,30495007.117942575,2487501.3,106020823.04930243,26438576273053.15,185998197.4349605,34665088.49356943,897690821324.3254,1326255140243.6672,146216361502.15625,264263748301.0114,0.0,4023247923.128017,1190803296326.9521,281668205418.8713,149328.385406277,-293112475002.6267,-310516932120.4866
china,2094,0.0,73307.19999999995,0.0,15062168143.459173,0.0,1768177.86,76960236.63886845,11303831127781.951,169372433.6271121,0.0,351472020340.1366,607735509278.1398,67103340382.04919,0.0,5338058566.12687,2594250413.3493285,674838849660.189,0.0,123047.30491720603,-323366829320.05237,-328704887886.17926
india,2094,0.0,936704.8000000005,0.0,65399443372.9454,0.0,14189850.9,532298271.7012977,16797937528099.164,729276632.1919103,0.0,891173927688.9817,880080531059.4471,195609069006.14352,0.0,27009915076.363483,4458554783.086883,1075689600065.5907,0.0,83993.38980255922,-184515672376.609,-211525587452.9725
latam,2094,0.0,143796.0,0.0,17743457346.548153,0.0,2826348.7199999997,115839946.00456885,7745337126257.794,178252311.70285034,0.0,326659228281.2389,393915662907.2396,55260854914.921875,0.0,7132411704.626112,1644356260.908294,449176517822.1615,0.0,102991.76603890731,-122517289540.9226,-129649701245.54872
seasia,2094,0.0,80904.80000000002,0.0,8975721479.458412,0.0,3818507.29,156817736.5167654,9195086652975.586,231501696.15454027,0.0,392235342404.2629,462488795486.25055,64397247775.758026,0.0,3630031188.019605,3201318443.082846,526886043262.00854,0.0,99194.36781772005,-134650700857.74567,-138280732045.76526
russia,2094,205112.80000000005,0.0,37004870482.22743,0.0,6693715.720716929,1693459.4649999999,72208129.56235166,7556218537563.932,102186932.38223521,6750871.576955453,302101484013.4819,361471868742.1443,44692806091.97016,28324485300.293682,0.0,105482588188.06319,379543476335.32336,26621198498.79144,116808.85315073546,-77441992321.84149,-75738705520.33925
mena,2094,0.0,207610.40000000005,0.0,37205744356.835365,0.0,4894897.6,174134439.74112695,14115755433375.86,236351509.58406454,0.0,798934902194.1099,774011078074.61,193918601857.84647,0.0,14232353369.042109,3037179885.486683,967929679932.4564,0.0,117210.91334242317,-168994777738.34656,-183227131107.38867
ssa,2094,0.0,764281.6000000006,0.0,23117378834.9739,0.0,27735752.294999998,1169267366.3455815,15662862590206.47,1361551162.2136958,0.0,718593437597.5077,709795675315.4565,95789358804.361,0.0,11173994650.707083,8552673668.503602,805585034119.8175,0.0,62848.8580589418,-86991596522.30981,-98165591173.01689
us,2095,1053132.0443939927,0.0,590074739569.0707,0.0,33963803.00555146,1913358.2600000002,80804645.88819003,30962556216208.707,137608229.38224414,36750935.91978019,1071335738731.9341,1525735756115.618,174690460269.62683,450392767434.9437,0.0,5448491912.756382,1249233293140.137,451192923245.10815,174796.96067908395,-177897554408.20288,-178697710218.3673
oecd-ex-us,2095,916517.046191206,0.0,338497789161.09393,0.0,29898465.168938167,2453545.6149999998,104586213.75402512,26131497937997.336,183677039.76581755,34548266.577840455,886001247500.0547,1311502743239.859,144475385631.03897,259059649512.9426,0.0,3838896802.1069775,1175292478001.9841,280685650868.91327,151904.61396633636,-289291230501.92944,-310917231857.90015
china,2095,0.0,64446.40000000008,0.0,13240937054.320564,0.0,1716849.72,74736413.12477094,10986534559873.738,164594594.1286474,0.0,341400647691.777,591160932879.3147,65218810311.22067,0.0,4682993741.606368,2365521332.1535616,656379743190.5354,0.0,125534.11228812842,-314979095498.7584,-319662089240.3648
india,2095,0.0,949520.7999999993,0.0,66299213687.50243,0.0,13991076.209999999,525036593.86095524,16591737363966.06,719766198.976326,0.0,879234241250.0424,869442119156.4762,192961270934.2566,0.0,27291522350.115135,4260507057.705168,1062403390090.7328,0.0,86183.11035635007,-183169148840.69043,-210460671190.80557
latam,2095,0.0,144663.99999999997,0.0,17852148808.57212,0.0,2776674.625,115297799.55342312,7725839718139.233,175185528.98439875,0.0,321087192911.4434,387999027305.004,55501154328.30599,0.0,7261884140.411747,110177464743.71481,443500181633.31,0.0,105354.04123117104,-122412988721.86658,-129674872862.27832
seasia,2095,0.0,83187.19999999995,0.0,9229863881.09061,0.0,3759335.75,156372025.72506317,9183167524762.02,227986248.0642579,0.0,386302091982.07214,456061420599.6764,64801234071.81832,0.0,3778725480.0550594,126420159955.91365,520862654671.4947,0.0,101526.73975543592,-134560562689.42255,-138339288169.4776
russia,2095,196723.70941480153,0.0,35491657088.90933,0.0,6422231.098115287,1674619.83,71423806.8176951,7482187121355.494,101125816.8403405,6752599.852130154,298835361188.10675,357954115309.24835,44214471851.163704,27168517627.493977,0.0,2133292136.369827,375530247572.8865,26638339587.5256,119262.62254772204,-76694886384.77972,-76164708344.81136
mena,2095,0.0,149477.60000000003,0.0,26790655308.04492,0.0,4827854.045,171797620.82580745,13940972982186.195,233546829.476337,0.0,788233231200.2766,764456016210.3938,191299056876.56406,0.0,10231275138.275686,2970665835.290988,955755073086.9579,0.0,119666.9606816866,-167521841886.68127,-177753117024.95697
ssa,2095,0.0,775076.7999999997,0.0,23448692150.071545,0.0,27478178.905,1159159750.0371401,15570927227022.547,1369433363.2347388,0.0,712455689562.4386,706404909491.0614,95104484835.37144,0.0,11196711155.029669,8315052735.093623,801509394326.4329,0.0,64768.47354701784,-89053704763.99426,-100250415919.02393
us,2096,1023942.8406658687,0.0,573695946282.973,0.0,33028291.12024032,1898995.14,80208939.52456087,30777970216159.56,136738552.32809547,36772103.09657623,1063805894291.5344,1517670004193.265,173620200990.67496,437910271540.1755,0.0,4988039303.074212,1239755360550.516,451534844633.4238,177432.6712859258,-175949466258.9817,-189574039352.23004
oecd-ex-us,2096,914446.9646398847,0.0,337731511977.2499,0.0,29835998.621620778,2420125.2,103174227.05501616,25828814403391.3,181399892.3499452,34434279.04704542,874473787058.1416,1296739521686.1953,142735961447.0422,258483616876.58896,0.0,3834544592.4679246,1159965030170.849,279510452962.3886,154520.15071064697,-285491243112.7075,-306518079198.5072
china,2096,0.0,75412.80000000002,0.0,15493327603.089775,0.0,1667028.595,72578404.48618326,10676752814107.049,159948132.50428924,0.0,331617609856.26984,575005586482.0826,63379947600.38615,0.0,5468376310.447994,2454554769.9575434,638385534082.4688,0.0,128061.3428901945,-306767924226.1989,-312236300536.6469
india,2096,0.0,947538.3999999998,0.0,66165666736.50916,0.0,13795024.895,517874731.92873985,16387199681608.062,710345165.9879003,0.0,867435234088.8444,858842264152.0847,190335138719.63922,0.0,27151393655.54086,4355880080.421837,1049177402871.7239,0.0,88415.52976846676,-181742168782.87952,-208893562438.42038
latam,2096,0.0,144971.19999999998,0.0,17891618813.017475,0.0,2727882.1100000003,113299699.66010901,7599597087648.415,172173687.11527303,0.0,315606423948.5465,381770797215.69147,54551376096.495285,0.0,7266542196.497006,1739661069.316064,436322173312.18677,0.0,107757.90847516365,-120715749363.64026,-127982291560.13727
seasia,2096,0.0,96703.99999999997,0.0,10730648195.947172,0.0,3701107.5100000002,154002959.9980035,9049141474204.285,224514276.56527185,0.0,380457234502.59015,449440380372.706,63785434872.76647,0.0,4389650339.155738,3132180524.3073583,513225815245.4725,0.0,103900.93501527626,-132768580742.88232,-137158231082.03806
russia,2096,181329.39469424664,0.0,32714567399.32905,0.0,5921838.737061275,1656015.395,70649658.67930107,7406859577754.367,100065459.69913307,6739928.4902399955,295606452553.97205,354416349987.7342,43736492798.38665,25044848793.0646,0.0,2173997837.960678,371550060445.7388,26602782340.381996,121757.1606687399,-75943607891.76672,-77501541439.0841
mena,2096,0.0,183623.99999999977,0.0,32914091919.907024,0.0,4761644.79,169487323.50969806,13764966125862.395,230721303.71220523,0.0,777654425508.9928,755165210700.5276,188758345808.09442,0.0,12549554801.197392,2811829477.0288587,943923556508.6221,0.0,122163.7538203148,-166269130999.62927,-178818685800.82666
ssa,2096,0.0,671468.7999999999,0.0,20319116325.43695,0.0,27221154.85,1149061585.2911077,15478623930379.96,1362600372.9178364,0.0,706307208700.6577,702875320463.695,94405176987.31175,0.0,9665514357.750416,8335506465.515406,797280497451.0067,0.0,66731.5064450685,-90973288750.349,-100638803108.09941
us,2097,1037878.3999999999,0.0,581479819892.7574,0.0,33484065.97725929,1884799.0699999998,79620764.80407543,30601512173713.86,135893242.10089034,36801672.85669317,1056347598647.6069,1509461772272.7183,172441447183.4177,443872264434.0011,0.0,5225313928.843498,1230373303630.825,451529915825.3124,180107.91551507643,-174025704983.21802,-181683356374.5293
oecd-ex-us,2097,927551.2000000001,0.0,342569563596.493,0.0,30268738.270462736,2387226.375,101784276.20273979,25534841140260.742,179180773.416785,34339144.01382647,863104938211.8717,1282113084703.9688,140989766655.153,262197089109.9381,0.0,3827560906.7570477,1144818899452.4893,278283951906.6317,157175.5754356251,-281713961240.61755,-297800824037.31116
china,2097,0.0,75400.77204607228,0.0,15490141124.98341,0.0,1618664.84,70482273.0707355,10374840485612.248,155435723.31416157,0.0,322113784559.55194,559179319749.2208,61583766683.31501,0.0,5456003190.508163,2192976568.6939273,620763086432.5359,0.0,130629.56892479447,-298649301872.98395,-304105305063.4921
india,2097,0.0,946535.6490833132,0.0,66100420718.55957,0.0,13601661.719999999,510800270.42675877,16184007531858.096,701012015.3076568,0.0,855776061987.1056,848306713053.4233,187741097782.43964,0.0,27043483704.007957,4123082802.7955413,1036047810835.863,0.0,90691.23959048404,-180271748848.75745,-207315232552.7654
latam,2097,0.0,139614.3482396626,0.0,17231977713.860355,0.0,2679953.23,111335534.80192676,7475242488240.74,169220157.43970188,0.0,310215381355.01227,375616972364.4882,53615981636.34547,0.0,6987887403.015311,1650860641.1698084,429232954000.8337,0.0,110203.94183410333,-119017572645.82141,-126005460048.83672
seasia,2097,0.0,84118.3688141283,0.0,9334995809.58106,0.0,3643804.6350000002,151669263.03078148,8917371441947.896,221110192.63240752,0.0,374699332544.21716,442870227978.8538,62781130468.06307,0.0,3815719712.9774365,2997713359.275392,505651358446.9169,0.0,106317.52961062205,-130952025902.6997,-134767745615.67714
russia,2097,192428.80000000002,0.0,34717338587.53427,0.0,6286593.173567228,1637640.8699999999,69884633.98203957,7333852146157.446,99028667.78716512,6736603.710115488,292414014774.9304,350876179747.5868,43248542119.014275,26580349543.00413,0.0,2122925951.7473953,367604410524.9213,26520311341.679863,124293.03909059986,-75190395749.9909,-75130357548.66663
mena,2097,0.0,190979.9291964925,0.0,34236099909.687763,0.0,4696262.904999999,167204741.7716102,13589881897993.691,227903469.9630457,0.0,767197939802.3864,745798941580.3652,186215022246.88556,0.0,13033389590.364655,2765185746.5210447,932013963827.2507,0.0,124701.86434913432,-164816024024.86438,-177849413615.22903
ssa,2097,0.0,721209.3326203311,0.0,21829464556.30784,0.0,26964781.485000003,1138957281.6871552,15383533889174.691,1355485146.4438734,0.0,700151498304.4531,699286072056.9734,93706213796.45929,0.0,10345797501.90038,8096543845.603217,792992285853.4326,0.0,68738.59925593257,-92840787548.97949,-103186585050.87987
us,2098,1007186.0185629644,0.0,564261098973.7668,0.0,32499837.838025235,1870764.1300000001,79039034.45910878,30413567810134.184,135024256.95401153,36792483.19800137,1048958388000.1343,1501458003980.4006,171300382159.25247,430747839845.39606,0.0,5107794714.451723,1221091870967.3186,451666515172.3356,182823.28635529845,-172133482967.18433,-193052158294.12384
oecd-ex-us,2098,930339.6476658823,0.0,343597699151.37646,0.0,30364768.982426476,2354836.15,100415282.96420789,25246206506922.938,176993056.87124828,34238060.929640695,851891380709.134,1267888946824.1821,139300553051.9567,262994359690.28058,0.0,3669126138.9363365,1129855064624.516,277334435251.6233,159871.4767396942,-277963683915.3821,-292303759476.7248
china,2098,0.0,64501.60000000001,0.0,13250441888.692997,0.0,1571711.025,68446955.64713842,10081632815998.367,151060544.0008898,0.0,312880442949.182,543720317809.65906,59831292248.170845,0.0,4657678485.163646,2121175979.9277287,603551610057.83,0.0,133239.37128458417,-290671167108.64795,-295328845593.8116
india,2098,0.0,955068.8000000004,0.0,66701051555.96981,0.0,13410952.01,509813348.8234768,16169950570476.494,691757771.1161906,0.0,844255857873.2219,837662375727.7605,187212480306.70255,0.0,27522123523.383114,194084160303.02936,1024874856034.463,0.0,93010.83887746603,-180618998161.2411,-208141121684.6242
latam,2098,0.0,139608.00000000003,0.0,17232641177.885548,0.0,2632870.55,109405499.06545326,7352557182684.776,166317472.00359294,0.0,304912558395.12604,369550909239.5233,52695666183.323685,0.0,6977710531.974981,1626422003.724825,422246575422.847,0.0,112692.72364453526,-117334017027.72095,-124311727559.69592
seasia,2098,0.0,89889.6,0.0,9976393108.610048,0.0,3587409.75,149372033.7773533,8787096401287.398,217753465.72473064,0.0,369026987636.2681,436408251392.96246,61794393021.12257,0.0,4074785560.1466355,2975401677.469938,498202644414.085,0.0,108777.10770447258,-129175656777.8169,-133250442337.96353
russia,2098,174877.53377115366,0.0,31551039194.520668,0.0,5715282.882557273,1619491.2650000001,69128990.17660369,7259181260838.017,97984047.47591342,6712007.995102206,289257349447.1391,347427394836.0519,42782703019.8852,24158241079.87744,0.0,2123622009.4872038,363691976082.9794,26518121772.957638,126870.83799070204,-74434626635.84027,-76794507328.92047
mena,2098,0.0,172744.79999999996,0.0,30970241742.15291,0.0,4631701.4350000005,164949967.89260364,13417557994375.084,225119497.7374868,0.0,756863200973.7098,736463349062.5852,183693729073.12375,0.0,11772619373.584976,2742592916.977007,920157078135.709,0.0,127281.87246639207,-163293877161.99915,-175066496535.5841
ssa,2098,0.0,690590.3999999993,0.0,20907531700.611122,0.0,26709155.365000002,1128854299.867941,15286988792252.58,1348177686.6012995,0.0,693991914924.3807,695544639248.8307,92993935319.74408,0.0,9873655093.186962,7875217815.269313,788538574568.5747,0.0,70790.40079389472,-94546659644.19397,-104420314737.38094
us,2099,1022095.2000000002,0.0,572590396505.2137,0.0,32986455.736795127,1856884.7399999998,78462768.4690094,30233926993020.168,134175224.22959974,36789038.03381618,1041635952724.4934,1492939511448.7476,170128596695.43713,437124371991.75604,0.0,4666966313.923161,1211914776184.4192,451153331959.76483,185579.38569043114,-170278823459.92578,-184307783427.93457
oecd-ex-us,2099,904406.4,0.0,334018212974.9319,0.0,29523200.14555736,2322942.205,99067035.90490618,24954830846049.223,174817593.5572036,34113431.60074792,840829972245.3903,1253847390629.7397,137628444252.30325,255672060323.89987,0.0,3598141439.0205317,1115071044667.9988,276404790214.04425,162608.45215491657,-274241072422.60852,-294973802312.7529
china,2099,0.0,66086.99937676356,0.0,13575521878.287104,0.0,1526121.845,67323033.67326191,9963775611007.664,146803090.504044,0.0,303909234787.53906,531295489297.0882,60147113976.76208,0.0,4842096084.2894,174518259579.8979,591442603273.8502,0.0,135891.3396914031,-287533368486.31116,-292375464570.6006
india,2099,0.0,905162.8521569655,0.0,63220063008.522896,0.0,13222861.605,502847431.5834565,15969188391309.047,682641959.6613126,0.0,832873731419.5201,827267106222.2432,184650725462.09628,0.0,26015980710.33109,4297901807.705214,1011917831684.3395,0.0,95374.93434667916,-179044100264.81934,-205060080975.15042
latam,2099,0.0,133704.394107638,0.0,16505283798.683544,0.0,2586617.16,107508517.50038193,7231804700987.761,163469704.85371095,0.0,299696484633.30347,363558721023.43463,51789017012.673416,0.0,6673468636.377092,1572240342.1717837,415347738036.10803,0.0,115224.84466508975,-115651253402.80457,-122324722039.18166
seasia,2099,0.0,87970.93294273541,0.0,9764346838.727228,0.0,3531906.035,147108565.2099239,8658539271779.49,214449989.95128277,0.0,363438840631.7332,430012549795.4147,60821638642.46923,0.0,3985192863.436366,2823411161.6801224,490834188437.8839,0.0,111280.26176051899,-127395347806.1507,-131380540669.58707
russia,2099,181712.80000000005,0.0,32784488567.813114,0.0,5940732.902481153,1601561.8800000001,68381429.55200455,7186187435757.048,96960379.36446889,6695729.041794849,286135801741.26807,343936523960.8652,42299230228.22885,25104733839.64043,0.0,2001393527.2195368,359815177731.55054,26420576457.543457,129491.14628787698,-73679375990.28247,-74995218608.1855
mena,2099,0.0,190250.62244774363,0.0,34112041235.327297,0.0,4567953.4399999995,164757131.480525,13407453426223.361,222333687.2464449,0.0,746649615578.8031,727298707442.175,182970623355.0492,0.0,13107565893.971636,166622712960.67685,910269330797.2242,0.0,129904.36711839252,-163619715218.42114,-176727281112.3928
